area,perimeter,eccentricity,solidity
259.0,73.83452377915606,0.9122752929898946,0.8993055555555556
58.0,29.48528137423857,0.8375753146873418,0.9508196721311475
9281.0,596.1614716074872,0.9691269522871329,0.789805122968258
20920.0,1015.0264786586926,0.9437782091051307,0.866467859509609
2063.0,212.4680374315355,0.9422578598886431,0.9305367613892648
140717.0,8564.955441638796,0.952158276344215,0.42420542688239143
14190.0,1193.3778131046631,0.9479179153808867,0.5719467956469165
919.0,157.88225099390857,0.9142360861433317,0.7729184188393609
7969.0,683.0376259469857,0.960321484951055,0.779821900381642
263.0,82.66295090390226,0.9682156074658361,0.8766666666666667
2844.0,412.611219075793,0.8904069294696596,0.5352907961603613
8.0,6.0,0.9574271077563381,0.8
2844.0,428.63455967290594,0.9549286193608948,0.6565096952908587
30761.0,1941.0489527040281,0.9603560468728156,0.6853749832895147
3717.0,425.6467529817256,0.8317152827241691,0.6351674641148325
1748.0,259.82337649086287,0.9280819125176288,0.7160999590331831
1289.0,155.01219330881975,0.8963597067683557,0.9498894620486367
379.0,92.76955262170048,0.9175560688117425,0.8012684989429175
29722.0,2116.5291834443833,0.8332423617869864,0.6371548619447779
18.0,12.82842712474619,0.5840132092439594,1.0
6926.0,561.8010819142764,0.836685962652198,0.6814916855259274
109.0,37.79898987322333,0.626403355860259,0.9316239316239316
41654.0,3150.759810291432,0.9408631002552651,0.5690437158469945
690.0,127.98275605729691,0.9320787456489064,0.8165680473372781
5932.0,549.0853531617382,0.9376894498321585,0.6688465441425189
1072.0,163.88834764831842,0.8967248236627754,0.7773749093546047
5659.0,595.4701294725885,0.8391009696138136,0.5791035611952517
8495.0,558.98484809835,0.8531467981782977,0.7647641339575081
135.0,41.79898987322333,0.6553779974733807,0.9440559440559441
8.0,7.65685424949238,0.5773502691896258,1.0
46915.0,2699.3313113791864,0.9238268008979008,0.6464525374450554
454.0,82.52691193458118,0.7225070057147563,0.9537815126050421
97.0,34.14213562373095,0.416231875272353,0.9509803921568627
176.0,55.21320343559643,0.9225954367651861,0.9361702127659575
709.0,111.39696961967,0.871612943612519,0.908974358974359
1192.0,156.95331880577402,0.8394995346603942,0.8412138320395202
11.0,9.414213562373096,0.7084437526351622,1.0
859.0,114.9116882454314,0.8011723203764233,0.9640852974186308
154504.0,11413.433939275597,0.8761975844903748,0.46360564834096485
196.0,52.04163056034261,0.7930237732459753,0.9607843137254902
12147.0,563.7361107568208,0.7689407743226024,0.851047432214671
124.0,40.142135623730944,0.7687424250561378,0.9612403100775194
1.0,0.0,0.0,1.0
83.0,32.72792206135786,0.7502928602252912,0.9431818181818182
10.0,8.82842712474619,0.7905694150420949,1.0
68.0,28.72792206135785,0.33777592727271455,0.918918918918919
1337.0,218.82337649086287,0.6833740300045615,0.6458937198067632
370.0,71.11269837220809,0.5336050183782362,0.9685863874345549
1982.0,256.69343417595167,0.784334705520428,0.6575978765759788
115505.0,9494.643825180865,0.5345947337298683,0.5107179809163344
85.0,32.970562748477136,0.659119076663224,0.9239130434782609
4.0,4.0,0.0,1.0
590.0,94.91168824543144,0.8218055918766901,0.9546925566343042
114.0,38.62741699796952,0.7088353615224653,0.9421487603305785
770.0,114.97665940288702,0.5391491885114791,0.9144893111638955
189.0,49.21320343559643,0.6875423165749778,0.9692307692307692
133.0,40.970562748477136,0.5122639612516903,0.9568345323741008
18940.0,1518.7758287448596,0.9621029188242289,0.6247526058846814
233.0,54.8700576850888,0.6026186052834888,0.9588477366255144
23.0,14.82842712474619,0.5656854249492381,1.0
21229.0,1582.8235559596121,0.9092734109926992,0.6629918800749531
138.0,41.21320343559643,0.4762479429375456,0.965034965034965
8301.0,558.4163056034262,0.44018530966696995,0.75491087668243
7.0,5.0,1.0,1.0
20207.0,1746.256059485215,0.8647852300668011,0.6246367851622875
85.0,35.31370849898476,0.8459660197085619,0.9340659340659341
7745.0,908.4894654563446,0.9498734319386034,0.4995162850693325
32.0,18.242640687119284,0.7033422281262138,1.0
5.0,5.207106781186548,0.816496580927726,1.0
45.0,23.071067811865476,0.7885260765041485,0.9782608695652174
2507.0,210.06601717798213,0.7773648374248904,0.9156318480642806
44.0,24.485281374238568,0.890216450307367,0.9565217391304348
13.0,10.242640687119284,0.523556754446835,1.0
27.0,17.071067811865476,0.5563013577483792,0.9310344827586207
473.0,96.18376618407356,0.8609992210120676,0.8808193668528864
136.0,43.21320343559643,0.8375251556762118,0.9577464788732394
82.0,31.556349186104043,0.4393977958182089,0.9534883720930233
45.0,22.727922061357855,0.5096509907355165,0.9183673469387755
10169.0,583.8132752230962,0.7054547094020643,0.81941982272361
1.0,0.0,0.0,1.0
94.0,38.48528137423857,0.8921714109453742,0.912621359223301
354.0,73.59797974644667,0.846342557726873,0.9516129032258065
301.0,62.2842712474619,0.4933132329059196,0.9647435897435898
913.0,128.2193000900063,0.7880305539329366,0.9550209205020921
183379.0,10625.897792625026,0.8525778429588912,0.5480920684924546
445.0,95.11269837220809,0.9141617481463973,0.9290187891440501
3471.0,352.4274528917194,0.9507871625825509,0.752765126870527
124.0,39.55634918610404,0.60202668725531,0.9465648854961832
53.0,27.31370849898476,0.8800367194083154,0.9137931034482759
443.0,106.91168824543142,0.9332437056810048,0.7371048252911814
341.0,69.01219330881976,0.6709808009241339,0.9578651685393258
89.0,34.384776310850235,0.7036954833048475,0.9270833333333334
229405.0,16399.85792596021,0.9048592964398,0.4003584648489788
786.0,134.46803743153546,0.8914290924753965,0.79313824419778
72.0,29.556349186104047,0.29063907752322693,0.9230769230769231
116.0,40.14213562373095,0.849118220343175,0.9586776859504132
30.0,17.65685424949238,0.7168428964397574,1.0
177.0,58.627416997969526,0.8992960831238418,0.9619565217391305
17.0,12.242640687119284,0.625943231252129,1.0
25.0,18.035533905932738,0.9345378021046642,0.8620689655172413
87.0,33.935028842544405,0.6173455209033252,0.9354838709677419
4.0,4.621320343559642,0.7905694150420949,1.0
22800.0,1899.014464818622,0.9099226826245334,0.6207966890843248
16.0,12.65685424949238,0.8013856958434654,0.9411764705882353
7.0,5.0,1.0,1.0
34.0,19.071067811865476,0.487691879291654,0.9444444444444444
117.0,37.798989873223334,0.46193852294725596,0.9590163934426229
879.0,159.58073580374355,0.9677774520951369,0.839541547277937
26.0,17.071067811865476,0.8296265807115796,0.9285714285714286
192.0,66.5269119345812,0.9136536147225239,0.7901234567901234
564.0,104.39696961966999,0.8979751338358162,0.9009584664536742
54.0,25.899494936611664,0.8087372488024973,0.9473684210526315
781.0,138.95331880577402,0.9498450743974258,0.8544857768052516
97.0,34.97056274847714,0.6528710908731048,0.9797979797979798
166.0,48.38477631085023,0.8202492956508464,0.9540229885057471
112.0,51.698484809834994,0.9632259651798222,0.8888888888888888
46460.0,2176.2276682542183,0.9751173785174224,0.5471224843082069
18.0,13.071067811865474,0.7226591383582849,1.0
216.0,53.45584412271571,0.7278551958628064,0.9642857142857143
110.0,47.62741699796952,0.9289382513703166,0.8333333333333334
103.0,51.31370849898476,0.970677364125422,0.9279279279279279
1.0,0.0,0.0,1.0
204.0,52.04163056034262,0.6660036889694122,0.9444444444444444
308.0,79.84062043356593,0.34376055209627404,0.7979274611398963
38.0,21.44974746830583,0.7307440288487932,0.95
151.0,46.04163056034262,0.6260574949499256,0.9556962025316456
1773.0,196.99494936611663,0.6642640320039848,0.8323943661971831
11581.0,702.2569260369921,0.4627831352874711,0.7381134480560867
35.0,19.899494936611664,0.7590679273442068,0.9459459459459459
60.0,30.142135623730947,0.8697636171227632,0.9090909090909091
44.0,21.899494936611664,0.6051202646649667,0.9565217391304348
611.0,135.88225099390857,0.8195945928515265,0.6766334440753046
121.0,38.97056274847714,0.6514137068350814,0.9453125
6.0,6.242640687119286,0.6741998624632421,1.0
114.0,37.798989873223334,0.6413376207008262,0.95
23.0,16.071067811865476,0.7586921617746367,0.8846153846153846
24.0,15.071067811865476,0.5849866175853743,1.0
173.0,50.62741699796952,0.5255155146768253,0.9402173913043478
320.0,71.35533905932738,0.8655711336778832,0.9495548961424333
45.0,22.48528137423857,0.7137738083909967,0.9782608695652174
258.0,61.21320343559643,0.8396734907709029,0.9591078066914498
79.0,36.970562748477136,0.9263328936004908,0.9080459770114943
1980.0,335.60512242138304,0.9448934551685851,0.5885850178359097
2372.0,188.99494936611666,0.5552345660370701,0.96149169031212
60.0,26.14213562373095,0.5970910239446183,0.967741935483871
161372.0,9700.804250767826,0.8017175481681051,0.5567028091806355
1155.0,197.095454429505,0.7495284386756893,0.6941105769230769
5.0,5.207106781186548,0.816496580927726,1.0
173392.0,10020.771854923472,0.8898751105147329,0.45653622047451414
4688.0,637.4112549695428,0.5910425115263974,0.566388788208288
54515.0,2216.701802340164,0.6601775381059951,0.7752307276631447
320.0,84.18376618407358,0.851154217303429,0.7920792079207921
8.0,7.035533905932738,0.8124097554365945,0.8888888888888888
467.0,101.9827560572969,0.7855222225737716,0.7835570469798657
205.0,54.2842712474619,0.7765168049301379,0.9447004608294931
141.0,44.97056274847714,0.6995609238625443,0.9463087248322147
2489.0,257.373629022557,0.9375302982904732,0.8988804622607439
2131.0,217.9655121145938,0.8333109816254777,0.8193002691272587
3101.0,565.5290039756343,0.7851333042780589,0.48981203601326806
49.0,23.899494936611664,0.7338407287977468,0.9423076923076923
231.0,58.52691193458118,0.8258807111786852,0.9390243902439024
2147.0,286.9360748630709,0.8838152313180103,0.6316563695204472
2502.0,425.20310216782974,0.7435278686637996,0.5257407018281152
61.0,35.89949493661167,0.948164135778254,0.8356164383561644
46.0,25.31370849898476,0.8843567086061088,0.92
1099.0,150.12489168102786,0.659344473374656,0.837014470677837
2.0,0.0,1.0,1.0
4094.0,507.1381310103741,0.8779009411932355,0.622945830797322
304.0,89.59797974644665,0.8056682125600758,0.672566371681416
30.0,18.485281374238568,0.5532382843481817,0.8823529411764706
14735.0,684.842712474619,0.9212428634045194,0.87055417700579
1375.0,196.16652224137044,0.9019113201899183,0.7600884466556108
638.0,106.8111831820431,0.879188336908482,0.8960674157303371
3596.0,303.9005409571382,0.8672086425772493,0.7975160789532048
18.0,13.656854249492381,0.7490972162467124,0.9
60.0,26.14213562373095,0.25001860224006517,0.9523809523809523
59.0,27.899494936611667,0.8585593951486823,0.9672131147540983
26581.0,1435.8347032479053,0.8864747054234429,0.6690073492399073
165.0,47.798989873223334,0.6660260541906272,0.9482758620689655
565.0,104.39696961967,0.7451529736865247,0.8521870286576169
3954.0,289.82337649086287,0.6323542415327021,0.8859511539323325
9.0,8.242640687119284,0.6945875203623408,1.0
165.0,45.45584412271571,0.5442714724564655,0.9649122807017544
2.0,0.0,1.0,1.0
62.0,27.31370849898476,0.6003057600657412,0.9538461538461539
15057.0,857.636651713959,0.7859054680803208,0.8294496777392166
52.0,23.899494936611667,0.5851223669519975,0.9811320754716981
35.0,19.899494936611667,0.5275195854824621,0.8974358974358975
265.0,62.8700576850888,0.8462020659327191,0.9601449275362319
6954.0,604.0975464705581,0.8829867397041591,0.6986136226642555
246.0,67.11269837220809,0.896723326885467,0.8785714285714286
1201.0,216.4802307403552,0.6680571214615976,0.6354497354497355
102.0,38.97056274847714,0.8918486100439846,0.9532710280373832
357.0,84.84062043356595,0.842975092868257,0.7986577181208053
296.0,91.63351365237939,0.9201052437965654,0.671201814058957
196.0,52.62741699796952,0.5619999940518943,0.9560975609756097
4.0,4.0,0.0,1.0
239.0,67.21320343559643,0.9418722875470562,0.9227799227799228
2.0,0.0,1.0,1.0
851.0,196.19595949289334,0.8590627691740366,0.6234432234432234
10893.0,1129.7270555095806,0.859638692403982,0.5460697814317225
7592.0,812.7665940288701,0.7286617625706995,0.6178888255880198
222.0,64.76955262170047,0.9350955128066974,0.9098360655737705
4635.0,372.770598642227,0.8020660456396722,0.8104563734918692
154733.0,12281.478707897519,0.937407676032869,0.39157545773177616
201.0,56.8700576850888,0.8896738089836732,0.9392523364485982
13316.0,1203.1889962867062,0.6471062966023913,0.6412096114027063
541.0,113.63961030678928,0.8223031771487228,0.7641242937853108
1001.0,207.92388155425115,0.968622624733144,0.5620437956204379
1920.0,296.8772003600252,0.821674495798949,0.7331042382588774
531.0,92.42640687119285,0.7729408724286226,0.9283216783216783
58.0,29.520815280171306,0.8315323267354715,0.8923076923076924
2.0,0.0,1.0,1.0
5343.0,807.4650788387053,0.9547254559176989,0.46553977520257905
10870.0,913.9686501761735,0.8921358269043599,0.582529474812433
259.0,59.35533905932738,0.7033734245372554,0.9700374531835206
81.0,31.31370849898476,0.6520049448863021,0.9529411764705882
61.0,30.14213562373095,0.8184827575188662,0.9104477611940298
28.0,19.899494936611667,0.8963775587409305,0.875
43.0,21.899494936611667,0.6717278843493327,0.9555555555555556
12.0,11.0,0.9667018933746258,0.9230769230769231
85.0,39.10660171779821,0.8577553354225204,0.8173076923076923
13.0,11.071067811865476,0.6618028466539135,1.0
32272.0,1954.0794359760775,0.940788236920836,0.46975254730713245
81.0,37.31370849898475,0.9237619379536024,0.8901098901098901
11.0,9.035533905932738,0.7486626258930313,0.9166666666666666
6348.0,544.303607231218,0.7091292060422622,0.7758494255683207
13.0,10.82842712474619,0.8877333896207962,0.9285714285714286
1348.0,251.9655121145938,0.7919050124540901,0.5398478173808571
124.0,39.79898987322333,0.6957459605962736,0.96875
67508.0,4057.342638136229,0.9684668526418493,0.44441518600685964
1.0,0.0,0.0,1.0
283.0,62.76955262170047,0.5021312615421484,0.956081081081081
235.0,59.012193308819754,0.7850710505402809,0.9325396825396826
2780.0,350.84776310850236,0.7452266691212092,0.625421822272216
240.0,56.526911934581186,0.6924909990086797,0.96
101.0,34.72792206135786,0.619220516542181,0.9805825242718447
205.0,52.284271247461895,0.7026973018526542,0.9579439252336449
786.0,136.8528137423857,0.9570602370984779,0.8801791713325868
39.0,21.071067811865476,0.741609950249762,0.9512195121951219
219.0,58.384776310850235,0.8681293847378346,0.9521739130434783
198.0,52.384776310850235,0.7432787961459093,0.9473684210526315
2613.0,394.3330444827409,0.923429121178412,0.6038825976427086
84.0,32.72792206135786,0.7588173222723024,0.9438202247191011
48312.0,2809.9597743976824,0.9295094834236768,0.5244691475965088
2.0,0.0,1.0,1.0
5990.0,527.0020920410531,0.9722177990378308,0.7130103559100107
28.0,17.071067811865476,0.6456726687064374,0.9655172413793104
172.0,48.04163056034261,0.771500121888873,0.9608938547486033
1136.0,184.2020561473032,0.817292217457055,0.7367055771725033
21066.0,1024.0569619307419,0.4769247201121293,0.8580855397148676
8248.0,482.0142853498728,0.7098911818643153,0.7883016343304979
92.0,35.55634918610404,0.8303690039678623,0.9787234042553191
214.0,58.526911934581186,0.8290117947572778,0.9264069264069265
25.0,15.65685424949238,0.6441911507451396,1.0
276.0,60.2842712474619,0.725421655938673,0.9752650176678446
48.0,23.31370849898476,0.10533762145004874,0.9230769230769231
126580.0,7420.280117957324,0.8340853828672138,0.5526955807931955
165995.0,10331.112908632926,0.8451511978967926,0.51417110643043
107.0,41.79898987322333,0.8259921645879668,0.8991596638655462
2.0,0.0,1.0,1.0
146.0,43.21320343559643,0.6711060840247989,0.9605263157894737
743.0,108.18376618407356,0.8573296950358251,0.94529262086514
42.0,21.071067811865476,0.6616378820958643,1.0
37.0,19.899494936611667,0.6828366201200802,0.9736842105263158
33.0,19.31370849898476,0.6325687746750738,0.9166666666666666
27.0,17.071067811865476,0.510215128750438,0.9
413.0,89.32590180780451,0.8093478096205748,0.8463114754098361
543.0,96.66904755831213,0.8632268984085069,0.9345955249569707
1.0,0.0,0.0,1.0
33.0,18.485281374238568,0.571882297073349,0.9705882352941176
178.0,52.526911934581186,0.769590933573644,0.9222797927461139
2.0,0.0,1.0,1.0
126.0,39.55634918610405,0.6685101294961052,0.9618320610687023
28.0,17.65685424949238,0.6816663889461113,0.9333333333333333
9731.0,634.4406922210657,0.9226093915346923,0.7591075746938138
419.0,92.52691193458118,0.9447950268170151,0.9311111111111111
80.0,30.970562748477143,0.44524348197560204,0.9302325581395349
55.0,26.14213562373095,0.7023104244447494,0.9016393442622951
1.0,0.0,0.0,1.0
221.0,59.11269837220809,0.7986996714674571,0.9324894514767933
1622.0,163.19595949289334,0.6145553020092411,0.947429906542056
530.0,98.5685424949238,0.8216183944281629,0.889261744966443
2.0,0.0,1.0,1.0
11.0,9.621320343559642,0.8883379746381774,0.9166666666666666
62.0,27.727922061357855,0.6897399230833383,0.9253731343283582
26.0,15.899494936611665,0.47600659499739345,1.0
30.0,17.899494936611667,0.7165208690435819,0.967741935483871
110255.0,6613.2424920103385,0.8920146618760735,0.5471494928241062
3.0,1.2071067811865475,0.97372313034591,0.75
8197.0,919.6488450227787,0.637631283989674,0.6130890052356021
240.0,57.698484809834994,0.7968374428777515,0.967741935483871
44.0,22.727922061357855,0.778305070682197,1.0
33.0,20.071067811865476,0.7959469329451639,0.8918918918918919
123.0,41.55634918610404,0.8088731301229968,0.9389312977099237
414.0,102.08326112068522,0.9520656321162215,0.8101761252446184
47.0,23.656854249492383,0.7682158341734652,0.9791666666666666
1877.0,307.3208511739212,0.9139503715562726,0.5553254437869822
94.0,35.55634918610404,0.8128556644862727,0.9494949494949495
344.0,102.25483399593904,0.7045752854373961,0.6745098039215687
734.0,130.3259018078045,0.7677735106373851,0.7926565874730022
5.0,5.207106781186548,0.816496580927726,1.0
149.0,66.35533905932738,0.9487935522202456,0.6622222222222223
774.0,137.9827560572969,0.924800634967256,0.7818181818181819
54.0,25.899494936611667,0.8077928463432966,0.9642857142857143
13.0,10.242640687119284,0.523556754446835,1.0
1514.0,187.92388155425118,0.9356457387491319,0.8621867881548975
1.0,0.0,0.0,1.0
105.0,47.66295090390226,0.9600130616968344,0.8974358974358975
2.0,0.0,1.0,1.0
43.0,23.899494936611667,0.8804423746543821,0.9772727272727273
11953.0,720.9137802864846,0.742707860057803,0.8408131682611142
2.0,0.0,1.0,1.0
71.0,30.14213562373095,0.7623601194713862,0.922077922077922
6307.0,577.4701294725886,0.6109303680830597,0.6053945095027836
147.0,65.35533905932738,0.9284632424524819,0.665158371040724
6142.0,400.51681066681454,0.644300654115321,0.8279859800485306
590.0,127.88225099390857,0.8532582045196636,0.7384230287859824
13104.0,881.8965363437815,0.9470889482327656,0.63142678167012
2.0,0.0,1.0,1.0
3916.0,329.0782104868019,0.32955392645245113,0.8319524113023157
4934.0,584.5584412271571,0.967339278899053,0.6991639506872609
2147.0,228.73506473629425,0.9613605192509435,0.8849958779884584
21.0,14.48528137423857,0.6379094078906983,0.9545454545454546
532.0,93.15432893255071,0.8598009543125992,0.948306595365419
2156.0,226.0660171779821,0.9476321131364152,0.8850574712643678
45874.0,2623.880517890354,0.9808959158210748,0.7234049263569559
38.0,25.727922061357855,0.9801476140372486,0.8085106382978723
177.0,50.384776310850235,0.8429433979562206,0.9516129032258065
229.0,70.52691193458118,0.9201101074838378,0.8063380281690141
1025.0,157.19595949289334,0.5365596625571656,0.7700976709241172
189.0,56.00609665440987,0.8937714545752875,0.9130434782608695
304.0,71.45584412271572,0.7092458926897381,0.881159420289855
95.0,33.55634918610404,0.416584130135435,0.9595959595959596
20377.0,1433.6509370638319,0.9413235216886298,0.7040632990118167
85.0,32.14213562373095,0.6881254355637598,0.9659090909090909
20735.0,1374.3067452927976,0.9273081488473015,0.7773778727552206
19.0,15.071067811865476,0.8683312598537409,0.9047619047619048
1616.0,214.48023074035524,0.7402630574939212,0.7680608365019012
3037.0,346.9188309203679,0.8001707070261954,0.6960806784322714
71.0,31.556349186104043,0.8730041854935572,0.9342105263157895
4373.0,528.3574311003805,0.4422336900059504,0.6120363890832751
3388.0,314.16042558696057,0.8182841337317698,0.8036053130929791
128.0,41.79898987322333,0.7368998674039029,0.9343065693430657
6245.0,464.3269478283311,0.9512068690703817,0.9294537877660366
61.0,25.899494936611667,0.5172930779390676,0.9838709677419355
54.0,24.72792206135785,0.5050551866877213,0.9642857142857143
771.0,138.3259018078045,0.5288508100364036,0.7686939182452642
1364.0,166.36143571373725,0.9152485639895623,0.9565217391304348
110.0,38.72792206135785,0.6702561343815667,0.9565217391304348
147.0,53.31370849898475,0.9409891238653025,0.9363057324840764
38.0,25.65685424949238,0.9535377094024349,0.9047619047619048
30.0,21.071067811865476,0.9077623157771573,0.967741935483871
